Date,Apple,Google,Microsoft
6/25/2019,48.89250183,54.37900162,133.4299927
6/26/2019,49.95000076,54.01599884,133.9299927
6/27/2019,49.93500137,53.83150101,134.1499939
6/28/2019,49.47999954,54.13999939,133.9600067
7/1/2019,50.38750076,55,135.6799927
7/2/2019,50.68249893,55.63000107,136.5800018
7/3/2019,51.10250092,56.1495018,137.4600067
7/5/2019,51.05749893,56.63349915,137.0599976
7/8/2019,50.00500107,55.83950043,136.9600067
7/9/2019,50.31000137,56.21450043,136.4600067
7/10/2019,50.80749893,57.04550171,137.8500061
7/11/2019,50.4375,57.20399857,138.3999939
7/12/2019,50.82500076,57.26699829,138.8999939
7/15/2019,51.30250168,57.52550125,138.8999939
7/16/2019,51.125,57.67300034,137.0800018
7/17/2019,50.83750153,57.3370018,136.2700043
7/18/2019,51.41500092,57.36199951,136.4199982
7/19/2019,50.64749908,56.57749939,136.6199951
7/22/2019,51.80500031,56.96049881,138.4299927
7/23/2019,52.20999908,57.40250015,139.2899933
7/24/2019,52.16749954,56.98649979,140.7200012
7/25/2019,51.75500107,56.79700089,140.1900024
7/26/2019,51.93500137,62.26100159,141.3399963
7/29/2019,52.41999817,62.09199905,141.0299988
7/30/2019,52.19499969,61.40000153,140.3500061
7/31/2019,53.25999832,60.90999985,136.2700043
8/1/2019,52.10749817,60.5890007,138.0599976
8/2/2019,51.00500107,59.81600189,136.8999939
8/5/2019,48.33499908,57.73749924,132.2100067
8/6/2019,49.25,58.55400085,134.6900024
8/7/2019,49.75999832,58.79550171,135.2799988
8/8/2019,50.85749817,60.30950165,138.8899994
8/9/2019,50.24750137,59.44499969,137.7100067
8/12/2019,50.11999893,58.72499847,135.7899933
8/13/2019,52.24250031,59.83649826,138.6000061
8/14/2019,50.6875,58.21250153,133.9799957
8/15/2019,50.43500137,58.4659996,133.6799927
8/16/2019,51.625,58.96049881,136.1300049
8/19/2019,52.58750153,60.02199936,138.4100037
8/20/2019,52.59000015,59.17649841,137.2599945
8/21/2019,53.15999985,59.57899857,138.7899933
8/22/2019,53.11500168,59.57600021,137.7799988
8/23/2019,50.65999985,57.67900085,133.3899994
8/26/2019,51.62250137,58.55899811,135.4499969
8/27/2019,51.04000092,58.54100037,135.7400055
8/28/2019,51.38249969,58.6875,135.5599976
8/29/2019,52.25249863,59.7120018,138.1199951
8/30/2019,52.18500137,59.5265007,137.8600006
9/3/2019,51.42499924,58.47750092,136.0399933
9/4/2019,52.29750061,59.11349869,137.6300049
9/5/2019,53.31999969,60.60950089,140.0500031
9/6/2019,53.31499863,60.31600189,139.1000061
9/9/2019,53.54249954,60.26350021,137.5200043
9/10/2019,54.17499924,60.28499985,136.0800018
9/11/2019,55.89749908,61,136.1199951
9/12/2019,55.77249908,61.74850082,137.5200043
9/13/2019,54.6875,62.00149918,137.3200073
9/16/2019,54.97499847,61.58150101,136.3300018
9/17/2019,55.17499924,61.49399948,137.3899994
9/18/2019,55.69250107,61.63249969,138.5200043
9/19/2019,55.24000168,61.9375,141.0700073
9/20/2019,54.43249893,61.49200058,139.4400024
9/23/2019,54.68000031,61.73450089,139.1399994
9/24/2019,54.41999817,60.91650009,137.3800049
9/25/2019,55.25749969,62.29700089,139.3600006
9/26/2019,54.97249985,62.11449814,139.5399933
9/27/2019,54.70500183,61.29750061,137.7299957
9/30/2019,55.99250031,61.05699921,139.0299988
10/1/2019,56.14749908,60.29999924,137.0700073
10/2/2019,54.74000168,58.89599991,134.6499939
10/3/2019,55.20500183,59.4715004,136.2799988
10/4/2019,56.75249863,60.54800034,138.1199951
10/7/2019,56.76499939,60.41249847,137.1199951
10/8/2019,56.09999847,59.50650024,135.6699982
10/9/2019,56.75749969,60.11999893,138.2400055
10/10/2019,57.52249908,60.4734993,139.1000061
10/11/2019,59.05250168,60.78549957,139.6799927
10/14/2019,58.96749878,60.88850021,139.5500031
10/15/2019,58.83000183,62.11199951,141.5700073
10/16/2019,58.59249878,62.15000153,140.4100037
10/17/2019,58.81999969,62.63999939,139.6900024
10/18/2019,59.10250092,62.22050095,137.4100037
10/21/2019,60.12749863,62.2140007,138.4299927
10/22/2019,59.99000168,62.06000137,136.3699951
10/23/2019,60.79499817,62.88150024,137.2400055
10/24/2019,60.89500046,62.95550156,139.9400024
10/25/2019,61.64500046,63.21500015,140.7299957
10/28/2019,62.26250076,64.4489975,144.1900024
10/29/2019,60.82249832,63.03300095,142.8300018
10/30/2019,60.81499863,63.03499985,144.6100006
10/31/2019,62.18999863,62.93999863,143.3699951
11/1/2019,63.95500183,63.61249924,143.7200012
11/4/2019,64.375,64.48049927,144.5500031
11/5/2019,64.28250122,64.5719986,144.4600067
11/6/2019,64.30999756,64.55049896,144.0599976
11/7/2019,64.85749817,65.34700012,144.2599945
11/8/2019,65.03500366,65.44999695,145.9600067
11/11/2019,65.55000305,64.91400146,146.1100006
11/12/2019,65.48999786,64.86049652,147.0700073
11/13/2019,66.11750031,64.80899811,147.3099976
11/14/2019,65.66000366,65.45749664,148.0599976
11/15/2019,66.44000244,66.67700195,149.9700012
11/18/2019,66.77500153,65.99199677,150.3399963
11/19/2019,66.57250214,65.62950134,150.3899994
11/20/2019,65.79750061,65.09300232,149.6199951
11/21/2019,65.50250244,65.00700378,149.4799957
11/22/2019,65.44499969,64.6835022,149.5899963
11/25/2019,66.59249878,65.28199768,151.2299957
11/26/2019,66.07250214,65.65000153,152.0299988
11/27/2019,66.95999908,65.60649872,152.3200073
11/29/2019,66.8125,65.20449829,151.3800049
12/2/2019,66.04000092,64.44300079,149.5500031
12/3/2019,64.86250305,64.73699951,149.3099976
12/4/2019,65.43499756,65.9469986,149.8500061
12/5/2019,66.39499664,66.34799957,149.9299927
12/6/2019,67.67749786,66.96949768,151.75
12/9/2019,66.73000336,67.14949799,151.3600006
12/10/2019,67.12000275,67.14450073,151.1300049
12/11/2019,67.69249725,67.21250153,151.6999969
12/12/2019,67.86499786,67.42449951,153.2400055
12/13/2019,68.78749847,67.34349823,154.5299988
12/16/2019,69.96499634,68.03500366,155.5299988
12/17/2019,70.10250092,67.74449921,154.6900024
12/18/2019,69.93499756,67.59549713,154.3699951
12/19/2019,70.00499725,67.8219986,155.7100067
12/20/2019,69.86000061,67.56099701,157.4100037
12/23/2019,71,67.53150177,157.4100037
12/24/2019,71.06749725,67.22149658,157.3800049
12/26/2019,72.47750092,68.12349701,158.6699982
12/27/2019,72.44999695,67.73200226,158.9600067
12/30/2019,72.87999725,66.98549652,157.5899963
12/31/2019,73.41249847,66.96949768,157.6999969
1/2/2020,75.08750153,68.43399811,160.6199951
1/3/2020,74.35749817,68.0759964,158.6199951
1/6/2020,74.94999695,69.89050293,159.0299988
1/7/2020,74.59750366,69.75550079,157.5800018
1/8/2020,75.79750061,70.2519989,160.0899963
1/9/2020,77.40750122,70.98950195,162.0899963
1/10/2020,77.58249664,71.44799805,161.3399963
1/13/2020,79.23999786,72.00150299,163.2799988
1/14/2020,78.16999817,71.52950287,162.1300049
1/15/2020,77.83499908,71.95999908,163.1799927
1/16/2020,78.80999756,72.50800323,166.1699982
1/17/2020,79.68250275,73.97599792,167.1000061
1/21/2020,79.14250183,74.11250305,166.5
1/22/2020,79.42500305,74.1934967,165.6999969
1/23/2020,79.80750275,74.23449707,166.7200012
1/24/2020,79.57749939,73.3085022,165.0399933
1/27/2020,77.23750305,71.58650208,162.2799988
1/28/2020,79.42250061,72.52500153,165.4600067
1/29/2020,81.08499908,72.83499908,168.0399933
1/30/2020,80.96749878,72.71250153,172.7799988
1/31/2020,77.37750244,71.63899994,170.2299957
2/3/2020,77.16500092,74.12999725,174.3800049
2/4/2020,79.71250153,72.27050018,180.1199951
2/5/2020,80.36250305,72.30249786,179.8999939
2/6/2020,81.30249786,73.79850006,183.6300049
2/7/2020,80.00749969,73.95549774,183.8899994
2/10/2020,80.38749695,75.43299866,188.6999969
2/11/2020,79.90249634,75.50299835,184.4400024
2/12/2020,81.80000305,75.9315033,184.7100067
2/13/2020,81.21749878,75.66950226,183.7100067
2/14/2020,81.23750305,75.93650055,185.3500061
2/18/2020,79.75,75.97200012,187.2299957
2/19/2020,80.90499878,76.24349976,187.2799988
2/20/2020,80.07499695,75.84950256,184.4199982
2/21/2020,78.26249695,74.17299652,178.5899963
2/24/2020,74.54499817,70.99299622,170.8899994
2/25/2020,72.01999664,69.31600189,168.0700073
2/26/2020,73.16249847,69.52349854,170.1699982
2/27/2020,68.37999725,65.74749756,158.1799927
2/28/2020,68.33999634,66.96250153,162.0099945
3/2/2020,74.70249939,69.31600189,172.7899933
3/3/2020,72.33000183,66.88600159,164.5099945
3/4/2020,75.68499756,69.08000183,170.5500031
3/5/2020,73.23000336,65.73799896,166.2700043
3/6/2020,72.25749969,64.78700256,161.5700073
3/9/2020,66.54250336,60.78950119,150.6199951
3/10/2020,71.33499908,63.75849915,160.9199982
3/11/2020,68.85749817,60.54499817,153.6300049
3/12/2020,62.05749893,55.57749939,139.0599976
3/13/2020,69.49250031,60.71350098,158.8300018
3/16/2020,60.55250168,53.65000153,135.4199982
3/17/2020,63.21500015,55.90299988,146.5700073
3/18/2020,61.66749954,54.55950165,140.3999939
3/19/2020,61.19499969,55.58349991,142.7100067
3/20/2020,57.31000137,53.41049957,137.3500061
3/23/2020,56.09249878,52.70650101,135.9799957
3/24/2020,61.72000122,56.50049973,148.3399963
3/25/2020,61.38000107,55.08100128,146.9199982
3/26/2020,64.61000061,58.14599991,156.1100006
3/27/2020,61.93500137,55.51300049,149.6999969
3/30/2020,63.70249939,57.31549835,160.2299957
3/31/2020,63.57249832,58.09749985,157.7100067
4/1/2020,60.22750092,55.10499954,152.1100006
4/2/2020,61.23249817,55.85150146,155.2599945
4/3/2020,60.35250092,54.63499832,153.8300018
4/6/2020,65.61750031,59.15950012,165.2700043
4/7/2020,64.85749817,59.12799835,163.4900055
4/8/2020,66.51750183,60.34999847,165.1300049
4/9/2020,66.99749756,60.32849884,165.1399994
4/13/2020,68.3125,60.52050018,165.5099945
4/14/2020,71.76249695,63.26150131,173.6999969
4/15/2020,71.10749817,62.86500168,171.8800049
4/16/2020,71.67250061,62.87149811,177.0399933
4/17/2020,70.69999695,63.95000076,178.6000061
4/20/2020,69.23249817,63.05749893,175.0599976
4/21/2020,67.09249878,60.60800171,167.8200073
4/22/2020,69.02500153,62.92050171,173.5200043
4/23/2020,68.75749969,63.55849838,171.4199982
4/24/2020,70.74250031,63.83000183,174.5500031
4/27/2020,70.79250336,63.54299927,174.0500031
4/28/2020,69.64499664,61.62950134,169.8099976
4/29/2020,71.93250275,67.10900116,177.4299927
4/30/2020,73.44999695,67.33499908,179.2100067
5/1/2020,72.26750183,65.86599731,174.5700073
5/4/2020,73.29000092,66.14499664,178.8399963
5/5/2020,74.38999939,67.4509964,180.7599945
5/6/2020,75.15750122,67.27149963,182.5399933
5/7/2020,75.93499756,68.46399689,183.6000061
5/8/2020,77.53250122,69.21700287,184.6799927
5/11/2020,78.75250244,70.17949677,186.7400055
5/12/2020,77.85250092,68.75900269,182.5099945
5/13/2020,76.91249847,67.41649628,179.75
5/14/2020,77.38500214,67.84300232,180.5299988
5/15/2020,76.92749786,68.65299988,183.1600037
5/18/2020,78.73999786,69.25900269,184.9100037
5/19/2020,78.28500366,68.72000122,183.6300049
5/20/2020,79.80750275,70.45800018,185.6600037
5/21/2020,79.21250153,70.33750153,183.4299927
5/22/2020,79.72250366,70.66200256,183.5099945
5/26/2020,79.18250275,71.0684967,181.5700073
5/27/2020,79.52749634,71.01399994,181.8099976
5/28/2020,79.5625,70.91200256,181.3999939
5/29/2020,79.48500061,71.6760025,183.25
6/1/2020,80.46250153,71.74349976,182.8300018
6/2/2020,80.83499908,72.1155014,184.9100037
6/3/2020,81.27999878,71.96250153,185.3600006
6/4/2020,80.58000183,70.71499634,182.9199982
6/5/2020,82.875,72.00099945,187.1999969
6/8/2020,83.36499786,72.40200043,188.3600006
6/9/2020,85.99749756,72.60399628,189.8000031
6/10/2020,88.20999908,73.23500061,196.8399963
6/11/2020,83.97499847,70.09500122,186.2700043
6/12/2020,84.69999695,70.64600372,187.7400055
6/15/2020,85.74749756,71.03700256,188.9400024
6/16/2020,88.01999664,72.32350159,193.5700073
6/17/2020,87.89749908,72.6269989,194.2400055
6/18/2020,87.93250275,71.70600128,196.3200073
6/19/2020,87.43000031,71.23200226,195.1499939
6/22/2020,89.71749878,72.53299713,200.5700073
6/23/2020,91.63249969,73.1989975,201.9100037
6/24/2020,90.01499939,71.63500214,197.8399963
6/25/2020,91.20999908,72.05500031,200.3399963
6/26/2020,88.40750122,68.1269989,196.3300018
6/29/2020,90.44499969,69.85849762,198.4400024
6/30/2020,91.19999695,70.90249634,203.5099945
7/1/2020,91.02749634,72.09999847,204.6999969
7/2/2020,91.02749634,73.49649811,206.2599945
7/6/2020,93.46250153,74.98249817,210.6999969
7/7/2020,93.17250061,74.4960022,208.25
7/8/2020,95.34249878,75.18000031,212.8300018
7/9/2020,95.75250244,75.93299866,214.3200073
7/10/2020,95.91999817,76.95050049,213.6699982
7/13/2020,95.47750092,75.6115036,207.0700073
7/14/2020,97.05750275,76.04299927,208.3500061
7/15/2020,97.72499847,75.84400177,208.0399933
7/16/2020,96.52249908,75.7460022,203.9199982
7/17/2020,96.32749939,75.84249878,202.8800049
7/20/2020,98.35749817,78.19200134,211.6000061
7/21/2020,97,77.79599762,208.75
7/22/2020,97.27249908,78.24250031,211.75
7/23/2020,92.84500122,75.83750153,202.5399933
7/24/2020,92.61499786,75.41049957,201.3000031
7/27/2020,94.80999756,76.47149658,203.8500061
7/28/2020,93.25250244,75.18250275,202.0200043
7/29/2020,95.04000092,76.17549896,204.0599976
7/30/2020,96.19000244,76.91850281,203.8999939
7/31/2020,106.2600021,74.39749908,205.0099945
8/3/2020,108.9375,74.13800049,216.5399933
8/4/2020,109.6650009,73.66500092,213.2899933
8/5/2020,110.0625,73.95449829,212.9400024
8/6/2020,113.9024963,75.24749756,216.3500061
8/7/2020,111.1125031,74.91850281,212.4799957
8/10/2020,112.7275009,74.84100342,208.25
8/11/2020,109.375,74.02700043,203.3800049
8/12/2020,113.0100021,75.36199951,209.1900024
8/13/2020,115.0100021,75.83249664,208.6999969
8/14/2020,114.9075012,75.23149872,208.8999939
8/17/2020,114.6074982,75.81199646,210.2799988
8/18/2020,115.5625,77.78900146,211.4900055
8/19/2020,115.7074966,77.23049927,209.6999969
8/20/2020,118.2750015,78.8125,214.5800018
8/21/2020,124.3700027,78.77850342,213.0200043
8/24/2020,125.8574982,79.25749969,213.6900024
8/25/2020,124.8249969,80.29250336,216.4700012
8/26/2020,126.5224991,82.20649719,221.1499939
8/27/2020,125.0100021,81.4260025,226.5800018
8/28/2020,124.8075027,81.97149658,228.9100037
8/31/2020,129.0399933,81.47650146,225.5299988
9/1/2020,134.1799927,82.7539978,227.2700043
9/2/2020,131.3999939,85.86949921,231.6499939
9/3/2020,120.8799973,81.47550201,217.3000031
9/4/2020,120.9599991,79.0605011,214.25
9/8/2020,112.8199997,76.18000031,202.6600037
9/9/2020,117.3199997,77.3615036,211.2899933
9/10/2020,113.4899979,76.30249786,205.3699951
9/11/2020,112,75.78800201,204.0299988
9/14/2020,115.3600006,75.4414978,205.4100037
9/15/2020,115.5400009,76.7559967,208.7799988
9/16/2020,112.1299973,75.60449982,205.0500031
9/17/2020,110.3399963,74.35199738,202.9100037
9/18/2020,106.8399963,72.55449677,200.3899994
9/21/2020,110.0800018,71.50700378,202.5399933
9/22/2020,111.8099976,72.99099731,207.4199982
9/23/2020,107.1200027,70.46949768,200.5899963
9/24/2020,108.2200012,71.14299774,203.1900024
9/25/2020,112.2799988,71.95300293,207.8200073
9/28/2020,114.9599991,72.93299866,209.4400024
9/29/2020,114.0899963,73.3010025,207.2599945
9/30/2020,115.8099976,73.27999878,210.3300018
10/1/2020,116.7900009,74.39499664,212.4600067
10/2/2020,113.0199966,72.77999878,206.1900024
10/5/2020,116.5,74.14150238,210.3800049
10/6/2020,113.1600037,72.5510025,205.9100037
10/7/2020,115.0800018,72.95700073,209.8300018
10/8/2020,114.9700012,74.17150116,210.5800018
10/9/2020,116.9700012,75.52249908,215.8099976
10/12/2020,124.4000015,78.22949982,221.3999939
10/13/2020,121.0999985,78.35350037,222.8600006
10/14/2020,121.1900024,78.17199707,220.8600006
10/15/2020,120.7099991,77.77349854,219.6600037
10/16/2020,119.0199966,78.38500214,219.6600037
10/19/2020,115.9800034,76.49749756,214.2200012
10/20/2020,117.5100021,77.55400085,214.6499939
10/21/2020,116.8700027,79.29949951,214.8000031
10/22/2020,115.75,80.33300018,214.8899994
10/23/2020,115.0400009,81.64900208,216.2299957
10/26/2020,115.0500031,79.21450043,210.0800018
10/27/2020,116.5999985,79.94400024,213.25
10/28/2020,111.1999969,75.54000092,202.6799927
10/29/2020,115.3199997,77.84400177,204.7200012
10/30/2020,108.8600006,80.80549622,202.4700012
11/2/2020,108.7699966,81.21600342,202.3300018
11/3/2020,110.4400024,82.28299713,206.4299927
11/4/2020,114.9499969,87.29250336,216.3899994
11/5/2020,119.0299988,88.125,223.2899933
11/6/2020,118.6900024,87.9865036,223.7200012
11/9/2020,116.3199997,88.07099915,218.3899994
11/10/2020,115.9700012,86.88600159,211.0099945
11/11/2020,119.4899979,87.3615036,216.5500031
11/12/2020,119.2099991,87.14099884,215.4400024
11/13/2020,119.2600021,88.61299896,216.5099945
11/16/2020,120.3000031,88.70149994,217.2299957
11/17/2020,119.3899994,88.08300018,214.4600067
11/18/2020,118.0299988,87.03199768,211.0800018
11/19/2020,118.6399994,87.92849731,212.4199982
11/20/2020,117.3399963,86.81900024,210.3899994
11/23/2020,113.8499985,86.37799835,210.1100006
11/24/2020,115.1699982,88.19499969,213.8600006
11/25/2020,116.0299988,88.20649719,213.8699951
11/27/2020,116.5899963,89.35099792,215.2299957
11/30/2020,119.0500031,87.72000122,214.0700073
12/1/2020,122.7200012,89.76799774,216.2100067
12/2/2020,123.0800018,91.24849701,215.3699951
12/3/2020,122.9400024,91.09200287,214.2400055
12/4/2020,122.25,91.18800354,214.3600006
12/7/2020,123.75,90.85150146,214.2899933
12/8/2020,124.3799973,90.5664978,216.0099945
12/9/2020,121.7799988,88.89299774,211.8000031
12/10/2020,123.2399979,88.38249969,210.5200043
12/11/2020,122.4100037,88.73999786,213.2599945
12/14/2020,121.7799988,87.61299896,214.1999969
12/15/2020,127.8799973,88.05400085,214.1300049
12/16/2020,127.8099976,87.85949707,219.2799988
12/17/2020,128.6999969,87.02549744,219.4199982
12/18/2020,126.6600037,86.31099701,218.5899963
12/21/2020,128.2299957,86.72799683,222.5899963
12/22/2020,131.8800049,86.01100159,223.9400024
12/23/2020,130.9600067,86.41149902,221.0200043
12/24/2020,131.9700012,86.70800018,222.75
12/28/2020,136.6900024,88.69799805,224.9600067
12/29/2020,134.8699951,87.88800049,224.1499939
12/30/2020,133.7200012,86.8125,221.6799927
12/31/2020,132.6900024,87.63200378,222.4199982
1/4/2021,129.4100037,86.3065033,217.6900024
1/5/2021,131.0099945,87.00250244,217.8999939
1/6/2021,126.5999985,86.14399719,212.25
1/7/2021,130.9199982,88.71700287,218.2899933
1/8/2021,132.0500031,89.89150238,219.6199951
1/11/2021,128.9799957,87.8144989,217.4900055
1/12/2021,128.8000031,86.87149811,214.9299927
1/13/2021,130.8899994,87.36250305,216.3399963
1/14/2021,128.9100037,86.54599762,213.0200043
1/15/2021,127.1399994,86.3809967,212.6499939
1/19/2021,127.8300018,89.22350311,216.4400024
1/20/2021,132.0299988,94.00350189,224.3399963
1/21/2021,136.8699951,94.20749664,224.9700012
1/22/2021,139.0700073,94.62799835,225.9499969
1/25/2021,142.9199982,94.71399689,229.5299988
1/26/2021,143.1600037,95.39749908,232.3300018
1/27/2021,142.0599976,90.9469986,232.8999939
1/28/2021,137.0899963,92.66000366,238.9299927
1/29/2021,131.9600067,91.36799622,231.9600067
2/1/2021,134.1399994,94.65350342,239.6499939
2/2/2021,134.9900055,95.95600128,239.5099945
2/3/2021,133.9400024,102.9440002,243
2/4/2021,137.3899994,102.6815033,242.0099945
2/5/2021,136.7599945,104.4414978,242.1999969
2/8/2021,136.9100037,104.2259979,242.4700012
2/9/2021,136.0099945,103.7695007,243.7700043
2/10/2021,135.3899994,104.3239975,242.8200073
2/11/2021,135.1300049,104.4375,244.4900055
2/12/2021,135.3699951,104.751503,244.9900055
2/16/2021,133.1900024,105.5350037,243.6999969
2/17/2021,130.8399963,105.9309998,244.1999969
2/18/2021,129.7100067,105.2904968,243.7899933
2/19/2021,129.8699951,104.4404984,240.9700012
2/22/2021,126,102.7129974,234.5099945
2/23/2021,125.8600006,103.0059967,233.2700043
2/24/2021,125.3499985,104.1904984,234.5500031
2/25/2021,120.9899979,100.7975006,228.9900055
2/26/2021,121.2600021,101.0954971,232.3800049
3/1/2021,127.7900009,103.4830017,236.9400024
3/2/2021,125.1200027,103.223999,233.8699951
3/3/2021,122.0599976,100.5705032,227.5599976
3/4/2021,120.1299973,101.6965027,226.7299957
3/5/2021,121.4199982,104.8535004,231.6000061
3/8/2021,116.3600006,100.375,227.3899994
3/9/2021,121.0899963,102.0179977,233.7799988
3/10/2021,119.9800034,101.8095016,232.4199982
3/11/2021,121.9599991,105.0270004,237.1300049
3/12/2021,121.0299988,102.5,235.75
3/15/2021,123.9899979,102.7220001,234.8099976
3/16/2021,125.5699997,104.1945038,237.7100067
3/17/2021,124.7600021,104.1110001,237.0399933
3/18/2021,120.5299988,101.0670013,230.7200012
3/19/2021,119.9899979,101.3479996,230.3500061
3/22/2021,123.3899994,101.5345001,235.9900055
3/23/2021,122.5400009,102.0664978,237.5800018
3/24/2021,120.0899963,101.626503,235.4600067
3/25/2021,120.5899963,101.6230011,232.3399963
3/26/2021,121.2099991,101.2365036,236.4799957
3/29/2021,121.3899994,102.2894974,235.2400055
3/30/2021,119.9000015,102.3235016,231.8500061
3/31/2021,122.1500015,103.1259995,235.7700043
4/1/2021,123,106.4889984,242.3500061
4/5/2021,125.9000015,110.947998,249.0700073
4/6/2021,126.2099991,110.4629974,247.8600006
4/7/2021,127.9000015,111.9514999,249.8999939
4/8/2021,130.3600006,112.5214996,253.25
4/9/2021,133,113.5335007,255.8500061
4/12/2021,131.2400055,112.2310028,255.9100037
4/13/2021,134.4299927,112.7214966,258.4899902
4/14/2021,132.0299988,112.0954971,255.5899963
4/15/2021,134.5,114.2624969,259.5
4/16/2021,134.1600037,114.1374969,260.7399902
4/19/2021,134.8399963,114.487999,258.7399902
4/20/2021,133.1100006,113.9505005,258.2600098
4/21/2021,133.5,113.9175034,260.5799866
4/22/2021,131.9400024,112.6259995,257.1700134
4/23/2021,134.3200073,114.9964981,261.1499939
4/26/2021,134.7200012,115.4964981,261.5499878
4/27/2021,134.3899994,114.5490036,261.9700012
4/28/2021,133.5800018,117.9520035,254.5599976
4/29/2021,133.4799957,119.6380005,252.5099945
4/30/2021,131.4600067,117.6750031,252.1799927
5/3/2021,132.5399933,117.1539993,251.8600006
5/4/2021,127.8499985,115.3414993,247.7899933
5/5/2021,128.1000061,115.7385025,246.4700012
5/6/2021,129.7400055,116.8675003,249.7299957
5/7/2021,130.2100067,117.5964966,252.4600067
5/10/2021,126.8499985,114.5875015,247.1799927
5/11/2021,125.9100037,113.5029984,246.2299957
5/12/2021,122.7699966,110.0124969,239
5/13/2021,124.9700012,111.4520035,243.0299988
5/14/2021,127.4499969,113.9189987,248.1499939
5/17/2021,126.2699966,114.4459991,245.1799927
5/18/2021,124.8499985,113.123497,243.0800018
5/19/2021,124.6900024,113.5749969,243.1199951
5/20/2021,127.3099976,115.3475037,246.4799957
5/21/2021,125.4300003,114.7064972,245.1699982
5/24/2021,127.0999985,118.052002,250.7799988
5/25/2021,126.9000015,118.1435013,251.7200012
5/26/2021,126.8499985,119.0155029,251.4900055
5/27/2021,125.2799988,118.1340027,249.3099976
5/28/2021,124.6100006,117.8424988,249.6799927
6/1/2021,124.2799988,119.0589981,247.3999939
6/2/2021,125.0599976,118.5295029,247.3000031
6/3/2021,123.5400009,117.3789978,245.7100067
6/4/2021,125.8899994,119.6784973,250.7899933
6/7/2021,125.9000015,120.1149979,253.8099976
6/8/2021,126.7399979,119.9219971,252.5700073
6/9/2021,127.1299973,120.3970032,253.5899963
6/10/2021,126.1100006,121.7565002,257.2399902
6/11/2021,127.3499985,121.5100021,257.8900146
6/14/2021,130.4799957,122.4455032,259.8900146
6/15/2021,129.6399994,121.4195023,258.3599854
6/16/2021,130.1499939,120.7724991,257.3800049
6/17/2021,131.7899933,121.7434998,260.8999939
6/18/2021,130.4600067,120.1110001,259.4299927
6/21/2021,132.3000031,121.8125,262.6300049
6/22/2021,133.9799957,122.3304977,265.5100098
6/23/2021,133.6999969,122.1269989,265.269989
6/24/2021,133.4100037,122.5,266.6900024
6/25/2021,133.1100006,122.5084991,265.019989
6/28/2021,134.7799988,122.5360031,268.7200012
6/29/2021,136.3300018,122.2724991,271.3999939
6/30/2021,136.9600067,122.0895004,270.8999939
7/1/2021,137.2700043,122.4445038,271.6000061
7/2/2021,139.9600067,125.2574997,277.6499939
7/6/2021,142.0200043,126.1900024,277.6600037
7/7/2021,144.5700073,126.473999,279.9299927
7/8/2021,143.2400055,125.0439987,277.4200134
7/9/2021,145.1100006,125.5185013,277.9400024
7/12/2021,144.5,126.975502,277.3200073
7/13/2021,145.6399994,127.3414993,280.980011
7/14/2021,149.1499939,128.2369995,282.5100098
7/15/2021,148.4799957,127.0049973,281.0299988
7/16/2021,146.3899994,126.9700012,280.75
7/19/2021,142.4499969,124.5780029,277.0100098
7/20/2021,146.1499939,126.2095032,279.3200073
7/21/2021,145.3999939,127.5490036,281.3999939
7/22/2021,146.8000031,128.4214935,286.1400146
7/23/2021,148.5599976,133.0149994,289.6700134
7/26/2021,148.9900055,134.0350037,289.0499878
7/27/2021,146.7700043,131.8999939,286.5400085
7/28/2021,144.9799957,136.0939941,286.2200012
7/29/2021,145.6399994,135.7774963,286.5
7/30/2021,145.8600006,134.7265015,284.9100037
8/2/2021,145.5200043,134.8545074,284.8200073
8/3/2021,147.3600006,135.6300049,287.1199951
8/4/2021,146.9499969,135.1255035,286.5100098
8/5/2021,147.0599976,136.2514954,289.519989
8/6/2021,146.1399994,135.7384949,289.4599915
8/9/2021,146.0899963,136.9129944,288.3299866
8/10/2021,145.6000061,136.8070068,286.4400024
8/11/2021,145.8600006,136.279007,286.9500122
8/12/2021,148.8899994,137.1940002,289.8099976
8/13/2021,149.1000061,137.7274933,292.8500061
8/16/2021,151.1199951,138.309494,294.6000061
8/17/2021,150.1900024,136.661499,293.0799866
8/18/2021,146.3600006,135.4490051,290.730011
8/19/2021,146.6999969,135.6799927,296.769989
8/20/2021,148.1900024,137.4295044,304.3599854
8/23/2021,149.7100067,140.0415039,304.6499939
8/24/2021,149.6199951,141.2615051,302.6199951
8/25/2021,148.3600006,142.0789948,302.0100098
8/26/2021,147.5399933,141.440506,299.0899963
8/27/2021,148.6000061,144.0039978,299.7200012
8/30/2021,153.1199951,144.5904999,303.5899963
8/31/2021,151.8300018,144.6974945,301.8800049
9/1/2021,152.5099945,145.2154999,301.8299866
9/2/2021,153.6499939,143.2870026,301.1499939
9/3/2021,154.3000031,143.739502,301.1400146
9/7/2021,156.6900024,144.2805023,300.1799927
9/8/2021,155.1100006,143.6909943,300.2099915
9/9/2021,154.0700073,143.5410004,297.25
9/10/2021,148.9700012,140.8760071,295.7099915
9/13/2021,149.5500031,142.3325043,296.9899902
9/14/2021,148.1199951,142.5444946,299.7900085
9/15/2021,149.0299988,144.4295044,304.8200073
9/16/2021,148.7899933,143.6100006,305.2200012
9/17/2021,146.0599976,140.8000031,299.8699951
9/20/2021,142.9400024,138.7194977,294.2999878
